Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
44.93510699272156	0	-364.06396	224.6168	3.1864471	-1725.7238	117.69411764705882	42.151832987682205	40016	40016
76.95254302024841	1	-326.92056	182.4607	50.09549	-980.7365	116.00869565217391	46.27513727891831	40023	80039
107.96601295471191	2	-218.60338	128.60974	50.518616	-643.3384	122.74233128834356	42.31123202296632	40014	120053
139.94521355628967	3	-178.2438	116.723	-13.050079	-627.13043	123.67592592592592	63.3454903590936	40071	160124
169.0290503501892	4	-169.29185	108.43799	10.106323	-634.01294	114.92550143266476	33.52491538238582	40109	200233
197.7609519958496	5	-137.74307	81.81967	33.977097	-434.36548	108.3891891891892	29.916006596702328	40104	240337
227.10115718841553	6	-126.82305	68.37564	-1.8920898	-390.55905	106.61170212765957	36.493416358684385	40086	280423
255.5595579147339	7	-109.978836	59.89136	29.72702	-319.06628	102.72564102564102	27.449424055876698	40063	320486
285.64061164855957	8	-105.99762	55.933544	29.040718	-429.8041	105.85714285714286	55.42878279564783	40014	360500
315.92101979255676	9	-100.372765	47.97784	30.704443	-336.05646	105.13910761154855	52.799716338233	40058	400558
359.06026697158813	10	-96.96923	48.924145	54.46231	-326.96176	102.86889460154242	53.52394927100134	40016	440574
385.0109257698059	11	-91.90549	50.359596	99.39906	-351.87167	114.9512893982808	87.92416913678946	40118	480692
404.71870851516724	12	-84.48988	41.70144	31.164188	-307.7057	104.23376623376623	26.328443018710946	40130	520822
428.18370056152344	13	-73.4111	37.7648	25.724098	-231.26434	116.53488372093024	87.03329991878924	40088	560910
454.7326521873474	14	-63.136696	33.283802	45.86917	-205.05202	122.0548780487805	103.34356936869938	40034	600944
482.1603467464447	15	-58.43865	28.461517	21.483326	-191.04349	120.71987951807229	88.4271013626884	40079	641023
506.17674112319946	16	-55.940125	30.814734	25.60598	-281.0664	120.85498489425981	44.80886023448228	40003	681026
538.0343720912933	17	-42.26106	26.89638	30.950573	-109.12748	135.50675675675674	81.4034411104132	40110	721136
576.4587316513062	18	-35.20142	26.329552	48.244476	-146.41971	146.64363636363638	97.34719637114524	40327	761463
616.4773972034454	19	-24.67068	28.15773	54.482407	-132.35042	160.212	110.88043585772921	40053	801516
689.8277268409729	20	-26.844759	31.755999	63.64782	-160.23918	200.225	164.61896723950127	40045	841561
750.5071816444397	21	-23.399103	42.068752	40.667183	-280.5971	241.37951807228916	215.35872413816523	40069	881630
831.6725990772247	22	-26.243649	55.058037	57.289566	-422.24918	339.70338983050846	298.9845897429553	40085	921715
928.3266689777374	23	-43.69055	57.50008	36.305145	-262.40094	457.72727272727275	335.2057281212379	40280	961995
1027.834604024887	24	-46.15248	81.04679	47.74724	-348.4185	561.4861111111111	366.24452946447445	40427	1002422
1141.9098687171936	25	-51.69697	49.30629	33.956425	-242.58363	690.7241379310345	336.83229189855916	40062	1042484
1247.7069692611694	26	-51.345535	66.96493	45.4233	-260.19293	702.2931034482758	338.76698372595644	40733	1083217
1343.5347065925598	27	-52.612873	49.785595	21.82682	-214.0346	782.5	302.0816560519306	40690	1123907
1427.1871495246887	28	-34.693005	43.40735	54.7618	-147.0766	834.125	296.6033845193499	40038	1163945
1541.5145251750946	29	-42.387978	64.13704	43.46547	-224.16052	818.530612244898	306.90496448600464	40108	1204053
1753.6871814727783	30	-40.2179	37.870525	38.277588	-141.84113	932.2093023255813	198.5646819973848	40085	1244138
