Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
4.592353820800781	0	20.632652	10.027907	64.0	9.0	20.632653061224488	10.027907746763162	1011	1011
6.898461818695068	1	26.051283	12.743925	71.0	11.0	26.05128205128205	12.74392508458335	1016	2027
8.755142211914062	2	30.636364	16.36111	73.0	10.0	30.636363636363637	16.361110916231304	1011	3038
10.626304626464844	3	29.555555	15.28515	80.0	13.0	29.555555555555557	15.285149736562472	1064	4102
12.429900407791138	4	34.793102	21.333765	101.0	10.0	34.793103448275865	21.333766840621188	1009	5111
14.14901089668274	5	34.689655	16.95451	73.0	11.0	34.689655172413794	16.95451002612348	1006	6117
15.995885848999023	6	36.642857	21.322714	98.0	11.0	36.642857142857146	21.3227147255059	1026	7143
17.889915466308594	7	47.5	22.358139	119.0	20.0	47.5	22.358138644269197	1045	8188
19.67357635498047	8	50.2	30.583656	147.0	18.0	50.2	30.583655765784442	1004	9192
21.63926339149475	9	60.31579	36.21435	170.0	16.0	60.31578947368421	36.214351083192575	1146	10338
23.40417170524597	10	63.375	22.860651	111.0	31.0	63.375	22.86065123744291	1014	11352
25.318001985549927	11	62.444443	28.919857	127.0	25.0	62.44444444444444	28.919855198312423	1124	12476
27.142924308776855	12	57.5	26.219692	140.0	22.0	57.5	26.21969149746469	1035	13511
28.938501119613647	13	56.5	20.44301	90.0	29.0	56.5	20.4430102153931	1017	14528
31.22148585319519	14	69.13333	28.693478	122.0	24.0	69.13333333333334	28.69347583607736	1037	15565
33.30479979515076	15	66.375	24.611671	109.0	23.0	66.375	24.611671519829773	1062	16627
35.166016817092896	16	85.0	49.19519	200.0	28.0	85.0	49.195189466721914	1020	17647
37.152042388916016	17	95.416664	40.413403	159.0	25.0	95.41666666666667	40.413401929997875	1145	18792
39.053720474243164	18	109.5	50.622623	200.0	46.0	109.5	50.62262340100521	1095	19887
40.86877202987671	19	106.7	48.88159	173.0	17.0	106.7	48.881591627114595	1067	20954
42.9227774143219	20	112.1	55.875668	200.0	46.0	112.1	55.875665544134684	1121	22075
44.910123109817505	21	142.125	43.053562	200.0	65.0	142.125	43.05356402204119	1137	23212
46.78432059288025	22	155.85715	53.091373	200.0	65.0	155.85714285714286	53.09137291077544	1091	24303
48.64809322357178	23	135.375	63.23357	200.0	23.0	135.375	63.233570000435684	1083	25386
50.560593128204346	24	140.75	28.773903	184.0	81.0	140.75	28.773903106808433	1126	26512
52.349693059921265	25	148.57143	52.125828	200.0	66.0	148.57142857142858	52.125828922102784	1040	27552
54.15762209892273	26	117.888885	60.967102	200.0	40.0	117.88888888888889	60.967103050095695	1061	28613
56.02145767211914	27	157.28572	36.196743	200.0	115.0	157.28571428571428	36.196741312342645	1101	29714
57.839017391204834	28	175.66667	51.774086	200.0	60.0	175.66666666666666	51.77408189003022	1054	30768
59.72998833656311	29	184.66667	15.828947	200.0	164.0	184.66666666666666	15.828946760778352	1108	31876
61.56034517288208	30	176.83333	41.281216	200.0	87.0	176.83333333333334	41.28121714398557	1061	32937
63.42542886734009	31	183.0	24.04163	200.0	149.0	183.0	24.041630560342615	1098	34035
