Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
0.6882889270782471	0	26.794872	15.189706	74.0	11.0	26.794871794871796	15.189705500393734	1045	1045
1.1129133701324463	1	24.829268	11.850496	67.0	10.0	24.829268292682926	11.850496416533062	1018	2063
1.4859998226165771	2	25.073172	14.916663	80.0	10.0	25.073170731707318	14.916663204818047	1028	3091
1.8677046298980713	3	27.833334	14.939693	68.0	11.0	27.833333333333332	14.93969358602928	1002	4093
2.279482364654541	4	29.027779	15.585759	79.0	10.0	29.02777777777778	15.58575936750367	1045	5138
2.6585533618927	5	24.829268	13.535685	65.0	10.0	24.829268292682926	13.535684434971916	1018	6156
3.0476646423339844	6	26.578947	12.623353	72.0	10.0	26.57894736842105	12.62335258443311	1010	7166
3.434690475463867	7	26.102564	15.195808	71.0	10.0	26.102564102564102	15.195807235153458	1018	8184
3.8234195709228516	8	35.92857	24.247131	108.0	10.0	35.92857142857143	24.247133219986132	1006	9190
4.245479345321655	9	29.38889	20.263922	84.0	10.0	29.38888888888889	20.2639222069637	1058	10248
4.643398761749268	10	31.78125	19.220325	101.0	11.0	31.78125	19.22032513870408	1017	11265
5.069778919219971	11	34.032257	23.899633	92.0	12.0	34.03225806451613	23.8996340516831	1055	12320
5.46662163734436	12	31.5	19.85573	97.0	10.0	31.5	19.85572965166478	1008	13328
5.9058144092559814	13	33.8125	24.917912	109.0	10.0	33.8125	24.917912106554994	1082	14410
6.313880920410156	14	28.694445	15.108532	76.0	13.0	28.694444444444443	15.108532255437002	1033	15443
6.695559978485107	15	30.39394	19.657583	119.0	13.0	30.393939393939394	19.657582998162827	1003	16446
7.117168188095093	16	35.033333	17.512821	79.0	11.0	35.03333333333333	17.51282070052934	1051	17497
7.526463270187378	17	36.607143	22.369205	93.0	11.0	36.607142857142854	22.369206010742097	1025	18522
7.939148902893066	18	29.285715	14.868128	73.0	12.0	29.285714285714285	14.868127807151641	1025	19547
8.386436700820923	19	29.243244	17.107616	87.0	9.0	29.243243243243242	17.10761708872239	1082	20629
8.769485712051392	20	34.827587	19.100586	75.0	14.0	34.827586206896555	19.1005848719212	1010	21639
9.1985764503479	21	36.535713	23.82598	106.0	14.0	36.535714285714285	23.825979432509534	1023	22662
9.610953569412231	22	31.515152	18.584974	89.0	9.0	31.515151515151516	18.58497472645857	1040	23702
10.018096446990967	23	29.742857	13.813746	67.0	12.0	29.742857142857144	13.813746480833313	1041	24743
10.421180248260498	24	35.310345	22.184343	100.0	12.0	35.310344827586206	22.184342798431853	1024	25767
10.838017225265503	25	37.703705	21.917042	86.0	10.0	37.7037037037037	21.917040241539127	1018	26785
11.230868816375732	26	36.142857	19.414122	92.0	15.0	36.142857142857146	19.414122778670844	1012	27797
11.628830432891846	27	30.969696	16.384554	84.0	12.0	30.96969696969697	16.38455453104844	1022	28819
12.060724973678589	28	41.153847	22.159721	91.0	12.0	41.15384615384615	22.15972144314702	1070	29889
12.450392723083496	29	36.57143	23.330587	96.0	12.0	36.57142857142857	23.33058778793651	1024	30913
12.839995384216309	30	46.31818	27.007383	102.0	13.0	46.31818181818182	27.007383441025503	1019	31932
13.231745719909668	31	32.03125	18.446688	90.0	12.0	32.03125	18.446687329639975	1025	32957
13.617542028427124	32	40.04	25.08303	101.0	13.0	40.04	25.08303011998351	1001	33958
14.008655309677124	33	41.52	26.315195	109.0	12.0	41.52	26.31519713017556	1038	34996
14.436790943145752	34	39.37037	26.08554	117.0	13.0	39.370370370370374	26.085540408075587	1063	36059
14.828377723693848	35	38.0	24.54927	103.0	12.0	38.0	24.54927018602929	1026	37085
15.208743810653687	36	42.166668	27.957806	121.0	12.0	42.166666666666664	27.95780550917559	1012	38097
15.586933851242065	37	33.666668	17.613125	79.0	14.0	33.666666666666664	17.613126418163876	1010	39107
16.002349138259888	38	37.67857	20.542732	94.0	13.0	37.67857142857143	20.54273172026087	1055	40162
16.526973724365234	39	42.72	29.534412	126.0	14.0	42.72	29.534413825231066	1068	41230
