Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
11.56892204284668	0	-175.5642	18.839088	-140.83566	-202.6676	151.0	0.0	1057	1057
12.290554761886597	1	-167.40298	52.51579	-99.54086	-255.90681	151.0	0.0	1057	2114
12.905887842178345	2	-185.81436	24.566587	-131.27042	-209.25253	151.0	0.0	1057	3171
13.652563095092773	3	-186.27673	43.15011	-143.33502	-250.38062	151.0	0.0	1057	4228
14.290532350540161	4	-226.4738	74.79738	-109.250435	-317.8556	151.0	0.0	1057	5285
14.916077852249146	5	-169.82925	34.918224	-117.6472	-213.75725	151.0	0.0	1057	6342
15.5347740650177	6	-193.49585	50.80967	-77.06345	-245.95886	151.0	0.0	1057	7399
16.163583517074585	7	-168.43227	44.97713	-110.773544	-220.61125	151.0	0.0	1057	8456
16.799931287765503	8	-206.57167	35.304585	-125.53964	-243.019	151.0	0.0	1057	9513
17.42211151123047	9	-177.60283	47.537815	-119.054	-228.47403	151.0	0.0	1057	10570
18.024611234664917	10	-202.54689	35.90762	-153.9355	-252.08936	151.0	0.0	1057	11627
18.68700885772705	11	-186.61809	44.187702	-93.29408	-231.44292	151.0	0.0	1057	12684
19.29948854446411	12	-185.80171	56.61176	-98.78711	-281.3418	151.0	0.0	1057	13741
19.910497426986694	13	-154.68764	42.397083	-86.52503	-221.29773	151.0	0.0	1057	14798
20.5027174949646	14	-160.30641	32.064625	-104.656204	-211.47824	151.0	0.0	1057	15855
21.099061965942383	15	-210.0381	52.223755	-137.26164	-288.1491	151.0	0.0	1057	16912
21.713645696640015	16	-156.04524	17.812334	-135.18045	-192.08987	151.0	0.0	1057	17969
22.325623273849487	17	-196.22873	63.653774	-106.433174	-269.3142	151.0	0.0	1057	19026
22.93197751045227	18	-183.45183	32.298965	-131.81587	-246.89673	151.0	0.0	1057	20083
23.534008741378784	19	-210.09532	37.571556	-141.94052	-265.3728	151.0	0.0	1057	21140
24.159685134887695	20	-180.26913	40.513817	-142.8726	-270.49545	151.0	0.0	1057	22197
24.79751205444336	21	-209.96938	50.87984	-131.2531	-275.9013	151.0	0.0	1057	23254
25.435118198394775	22	-200.14868	60.194878	-148.89235	-332.36185	151.0	0.0	1057	24311
26.040245294570923	23	-202.64706	61.930424	-140.06381	-336.3416	151.0	0.0	1057	25368
26.692665338516235	24	-195.22873	42.54289	-143.25676	-280.0545	151.0	0.0	1057	26425
27.28869867324829	25	-194.24602	29.475592	-146.50768	-239.09778	151.0	0.0	1057	27482
27.911118984222412	26	-216.13994	31.498692	-151.14542	-247.4974	151.0	0.0	1057	28539
28.501577854156494	27	-203.50838	51.083958	-134.71461	-276.14816	151.0	0.0	1057	29596
29.164204597473145	28	-212.67459	31.32763	-177.63834	-276.8283	151.0	0.0	1057	30653
29.80770182609558	29	-238.73878	40.62644	-176.0168	-294.2873	151.0	0.0	1057	31710
30.434120416641235	30	-240.314	66.260155	-146.40396	-346.75812	151.0	0.0	1057	32767
31.026203155517578	31	-231.45378	22.650784	-189.36838	-258.21844	151.0	0.0	1057	33824
31.62995481491089	32	-213.25314	38.07524	-153.1138	-262.89587	151.0	0.0	1057	34881
32.248985052108765	33	-230.0413	59.98296	-149.81018	-319.00385	151.0	0.0	1057	35938
32.855220794677734	34	-260.99026	67.495186	-189.48056	-394.22424	151.0	0.0	1057	36995
33.47097659111023	35	-212.75052	61.31624	-115.50293	-280.08466	151.0	0.0	1057	38052
34.0652756690979	36	-270.317	48.978558	-198.52036	-339.22394	151.0	0.0	1057	39109
34.699814796447754	37	-215.24379	39.24065	-163.80841	-279.43115	151.0	0.0	1057	40166
35.34745526313782	38	-227.89023	52.451828	-170.6914	-342.0755	151.0	0.0	1057	41223
35.96547198295593	39	-251.13449	31.235956	-200.14012	-305.1795	151.0	0.0	1057	42280
36.60231137275696	40	-230.1405	27.109224	-195.71396	-282.60724	151.0	0.0	1057	43337
37.42647051811218	41	-217.48293	44.362625	-137.61768	-275.4886	151.0	0.0	1057	44394
38.858609676361084	42	-231.60161	76.54419	-131.00342	-343.97827	151.0	0.0	1057	45451
39.75064706802368	43	-208.19044	33.963814	-158.48416	-251.34149	151.0	0.0	1057	46508
40.3932683467865	44	-234.8484	55.562252	-143.08804	-303.51617	151.0	0.0	1057	47565
41.003480434417725	45	-202.79448	53.702564	-145.75288	-292.73724	151.0	0.0	1057	48622
41.632405519485474	46	-180.64432	32.43942	-131.58939	-222.8475	151.0	0.0	1057	49679
42.2784378528595	47	-191.65334	46.79711	-124.727806	-258.46338	151.0	0.0	1057	50736
42.93303990364075	48	-206.60593	60.720432	-129.11847	-290.49997	151.0	0.0	1057	51793
43.545679569244385	49	-187.73476	22.791716	-153.3483	-219.09383	151.0	0.0	1057	52850
44.14685559272766	50	-200.77548	36.97727	-148.51459	-246.66934	151.0	0.0	1057	53907
44.776281118392944	51	-199.47546	28.473047	-155.00311	-250.57492	151.0	0.0	1057	54964
45.432440996170044	52	-176.10847	31.320436	-119.85748	-219.00703	151.0	0.0	1057	56021
46.05561089515686	53	-172.8415	32.87959	-124.24971	-222.53775	151.0	0.0	1057	57078
46.658896684646606	54	-187.14725	22.594707	-155.04642	-219.53514	151.0	0.0	1057	58135
47.27649736404419	55	-164.30797	48.850838	-87.90189	-262.36096	151.0	0.0	1057	59192
48.0872540473938	56	-168.92654	31.039427	-117.12175	-209.07361	151.0	0.0	1057	60249
48.83848237991333	57	-168.72598	32.90322	-129.41435	-218.98581	151.0	0.0	1057	61306
