Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
2.175835132598877	0	20.685951	10.776492	74.0	9.0	20.68595041322314	10.776491906725628	5006	5006
4.12648344039917	1	25.401014	12.979742	70.0	8.0	25.401015228426395	12.979742083457111	5004	10010
5.975708246231079	2	26.748663	14.591255	89.0	9.0	26.74866310160428	14.591255744520671	5002	15012
7.8979268074035645	3	27.734806	13.601933	92.0	9.0	27.734806629834253	13.601931679162226	5020	20032
9.784834861755371	4	31.572327	16.077429	94.0	9.0	31.572327044025158	16.07743022094621	5020	25052
12.312785148620605	5	33.0	15.6709585	82.0	9.0	33.0	15.670958725247829	5016	30068
14.293699502944946	6	37.117645	17.35319	109.0	11.0	37.11764705882353	17.353190426923792	5048	35116
16.211129426956177	7	41.188526	20.181282	126.0	12.0	41.18852459016394	20.18128168898227	5025	40141
18.11047053337097	8	43.49565	22.914349	191.0	11.0	43.495652173913044	22.91434861393088	5002	45143
20.303590297698975	9	45.52727	18.1332	89.0	12.0	45.527272727272724	18.13319863019163	5008	50151
22.400144577026367	10	48.778847	21.268864	136.0	13.0	48.77884615384615	21.268863451411615	5073	55224
25.08451223373413	11	46.324074	20.874329	107.0	13.0	46.324074074074076	20.874327979293266	5003	60227
27.206520318984985	12	50.0	23.588469	140.0	17.0	50.0	23.588468402678426	5050	65277
31.010642528533936	13	52.757896	20.768253	124.0	21.0	52.757894736842104	20.768252993691412	5012	70289
33.365135192871094	14	48.815533	20.69649	165.0	17.0	48.81553398058252	20.69648794033372	5028	75317
35.37314796447754	15	55.362637	26.118292	191.0	21.0	55.362637362637365	26.118292391347538	5038	80355
37.43527889251709	16	51.10204	22.253864	123.0	19.0	51.10204081632653	22.253864510034816	5008	85363
39.468711376190186	17	55.087914	21.791544	143.0	21.0	55.08791208791209	21.791544055984648	5013	90376
41.40670609474182	18	58.67442	22.368187	138.0	21.0	58.674418604651166	22.368188510027338	5046	95422
43.890828371047974	19	57.454544	20.37875	150.0	21.0	57.45454545454545	20.37874845101514	5056	100478
45.80501747131348	20	56.4382	23.203524	179.0	19.0	56.438202247191015	23.20352310336804	5023	105501
48.08537983894348	21	60.710842	24.466122	133.0	16.0	60.71084337349398	24.46612121364006	5039	110540
50.59455990791321	22	62.7375	26.67993	151.0	16.0	62.7375	26.679928668382903	5019	115559
52.76452684402466	23	63.0	27.691605	152.0	24.0	63.0	27.691605226133063	5040	120599
54.951191425323486	24	61.839508	23.41755	161.0	29.0	61.839506172839506	23.417550024262802	5009	125608
56.8916392326355	25	63.1375	23.237225	171.0	29.0	63.1375	23.237224312512026	5051	130659
58.843449115753174	26	61.048782	22.143602	141.0	26.0	61.048780487804876	22.14360142069586	5006	135665
61.23375129699707	27	66.1579	28.815224	168.0	26.0	66.15789473684211	28.815224700064988	5028	140693
63.20321321487427	28	66.01316	24.997627	149.0	26.0	66.01315789473684	24.997628003816175	5017	145710
65.11358976364136	29	70.59155	27.910105	199.0	25.0	70.59154929577464	27.910105931232874	5012	150722
67.10269260406494	30	67.026665	22.791794	136.0	39.0	67.02666666666667	22.79179579488101	5027	155749
69.51819229125977	31	77.63077	35.948067	200.0	31.0	77.63076923076923	35.94806905299718	5046	160795
71.95688366889954	32	83.416664	28.389723	154.0	41.0	83.41666666666667	28.389723297152596	5005	165800
