Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
3.635477066040039	0	26.794872	15.189706	74.0	11.0	26.794871794871796	15.189705500393734	1045	1045
6.049559593200684	1	25.634146	11.928151	57.0	10.0	25.634146341463413	11.92815095674417	1051	2096
7.852348804473877	2	33.633335	14.837976	81.0	12.0	33.63333333333333	14.83797680128782	1009	3105
9.661975860595703	3	31.352942	18.223906	77.0	11.0	31.352941176470587	18.223905362012793	1066	4171
11.485327005386353	4	40.03846	26.591614	99.0	12.0	40.03846153846154	26.59161343968139	1041	5212
13.259486436843872	5	48.61905	25.068432	115.0	16.0	48.61904761904762	25.06843241718307	1021	6233
15.052359819412231	6	50.65	29.616337	143.0	20.0	50.65	29.61633839622987	1013	7246
17.011866092681885	7	41.24	13.903323	69.0	20.0	41.24	13.903323343718938	1031	8277
18.841074228286743	8	44.739132	22.62207	103.0	21.0	44.73913043478261	22.622069622969182	1029	9306
20.652604341506958	9	48.38095	24.733776	110.0	15.0	48.38095238095238	24.73377523121387	1016	10322
22.424772262573242	10	57.055557	25.975355	121.0	13.0	57.05555555555556	25.97535631714162	1027	11349
24.29043483734131	11	53.2	20.97999	98.0	17.0	53.2	20.97999046710937	1064	12413
26.02080273628235	12	56.055557	23.70999	117.0	25.0	56.05555555555556	23.709989039367215	1009	13422
27.860384464263916	13	56.38889	17.0331	111.0	36.0	56.388888888888886	17.033101397275733	1015	14437
29.89643955230713	14	60.117645	20.91406	106.0	31.0	60.11764705882353	20.91406043491872	1022	15459
32.124117851257324	15	60.27778	27.770498	137.0	28.0	60.27777777777778	27.77049904636124	1085	16544
34.21984338760376	16	74.28571	25.353018	111.0	21.0	74.28571428571429	25.35301777311888	1040	17584
35.95340323448181	17	71.92857	21.949501	110.0	38.0	71.92857142857143	21.949501412216588	1007	18591
37.73728704452515	18	72.85714	30.338228	135.0	33.0	72.85714285714286	30.338229402279005	1020	19611
39.49446725845337	19	79.15385	27.9005	120.0	40.0	79.15384615384616	27.900499454713803	1029	20640
41.31766867637634	20	84.833336	38.392345	169.0	45.0	84.83333333333333	38.39234588068593	1018	21658
43.165019273757935	21	83.833336	25.12911	134.0	45.0	83.83333333333333	25.12911105117374	1006	22664
44.96966886520386	22	85.833336	25.21849	145.0	35.0	85.83333333333333	25.218489689555604	1030	23694
46.71607685089111	23	111.44444	38.62386	181.0	64.0	111.44444444444444	38.6238588069059	1003	24697
48.51196312904358	24	117.77778	36.89558	175.0	75.0	117.77777777777777	36.89558172216944	1060	25757
50.49776792526245	25	126.888885	52.42867	200.0	49.0	126.88888888888889	52.4286699440179	1142	26899
52.23557686805725	26	112.888885	39.24692	200.0	60.0	112.88888888888889	39.24692328902128	1016	27915
54.028873443603516	27	105.1	44.527405	200.0	45.0	105.1	44.527407290341976	1051	28966
55.88156294822693	28	156.85715	30.154026	200.0	103.0	156.85714285714286	30.154026366680274	1098	30064
57.75957798957825	29	156.0	50.60209	200.0	57.0	156.0	50.60208917200384	1092	31156
59.60719609260559	30	179.33333	29.08417	200.0	118.0	179.33333333333334	29.084169042434215	1076	32232
61.40855956077576	31	171.33333	50.105446	200.0	63.0	171.33333333333334	50.105444370403056	1028	33260
63.27420425415039	32	178.33333	31.547142	200.0	122.0	178.33333333333334	31.547142853548912	1070	34330
65.30421352386475	33	200.0	0.0	200.0	200.0	200.0	0.0	1200	35530
67.34452366828918	34	196.83333	7.0808816	200.0	181.0	196.83333333333334	7.080881928749334	1181	36711
70.09779763221741	35	185.5	32.422985	200.0	113.0	185.5	32.42298567374695	1113	37824
71.94581174850464	36	179.16667	33.198475	200.0	111.0	179.16666666666666	33.19847720737939	1075	38899
73.8696506023407	37	184.5	34.659054	200.0	107.0	184.5	34.659053651246744	1107	40006
75.88392472267151	38	196.66667	7.4535604	200.0	180.0	196.66666666666666	7.4535599249993	1180	41186
77.90897607803345	39	200.0	0.0	200.0	200.0	200.0	0.0	1200	42386
79.81608629226685	40	190.0	22.36068	200.0	140.0	190.0	22.360679774997898	1140	43526
81.80388617515564	41	198.16667	4.0994577	200.0	189.0	198.16666666666666	4.099457958749614	1189	44715
83.83051323890686	42	200.0	0.0	200.0	200.0	200.0	0.0	1200	45915
85.89455652236938	43	200.0	0.0	200.0	200.0	200.0	0.0	1200	47115
87.78619337081909	44	188.5	25.71478	200.0	131.0	188.5	25.71478174124758	1131	48246
89.82817196846008	45	200.0	0.0	200.0	200.0	200.0	0.0	1200	49446
91.85488629341125	46	200.0	0.0	200.0	200.0	200.0	0.0	1200	50646
93.87863898277283	47	200.0	0.0	200.0	200.0	200.0	0.0	1200	51846
95.88983368873596	48	198.0	4.472136	200.0	188.0	198.0	4.47213595499958	1188	53034
97.9796097278595	49	200.0	0.0	200.0	200.0	200.0	0.0	1200	54234
100.02495431900024	50	200.0	0.0	200.0	200.0	200.0	0.0	1200	55434
102.0419225692749	51	200.0	0.0	200.0	200.0	200.0	0.0	1200	56634
104.08898377418518	52	200.0	0.0	200.0	200.0	200.0	0.0	1200	57834
106.1168167591095	53	200.0	0.0	200.0	200.0	200.0	0.0	1200	59034
108.19310307502747	54	200.0	0.0	200.0	200.0	200.0	0.0	1200	60234
110.21781206130981	55	200.0	0.0	200.0	200.0	200.0	0.0	1200	61434
112.23599600791931	56	200.0	0.0	200.0	200.0	200.0	0.0	1200	62634
114.24539828300476	57	200.0	0.0	200.0	200.0	200.0	0.0	1200	63834
116.27037930488586	58	200.0	0.0	200.0	200.0	200.0	0.0	1200	65034
118.3215913772583	59	200.0	0.0	200.0	200.0	200.0	0.0	1200	66234
120.332683801651	60	200.0	0.0	200.0	200.0	200.0	0.0	1200	67434
122.37227392196655	61	197.83333	4.844814	200.0	187.0	197.83333333333334	4.844813951249544	1187	68621
124.36192679405212	62	195.83333	9.31695	200.0	175.0	195.83333333333334	9.316949906249123	1175	69796
126.39251852035522	63	200.0	0.0	200.0	200.0	200.0	0.0	1200	70996
128.41961860656738	64	200.0	0.0	200.0	200.0	200.0	0.0	1200	72196
130.4446496963501	65	200.0	0.0	200.0	200.0	200.0	0.0	1200	73396
132.48777675628662	66	200.0	0.0	200.0	200.0	200.0	0.0	1200	74596
134.52640461921692	67	200.0	0.0	200.0	200.0	200.0	0.0	1200	75796
136.5024230480194	68	200.0	0.0	200.0	200.0	200.0	0.0	1200	76996
138.53743195533752	69	200.0	0.0	200.0	200.0	200.0	0.0	1200	78196
140.54327416419983	70	200.0	0.0	200.0	200.0	200.0	0.0	1200	79396
142.55885577201843	71	200.0	0.0	200.0	200.0	200.0	0.0	1200	80596
144.58486652374268	72	200.0	0.0	200.0	200.0	200.0	0.0	1200	81796
146.59491395950317	73	200.0	0.0	200.0	200.0	200.0	0.0	1200	82996
148.60580348968506	74	200.0	0.0	200.0	200.0	200.0	0.0	1200	84196
150.74199271202087	75	200.0	0.0	200.0	200.0	200.0	0.0	1200	85396
152.82284665107727	76	200.0	0.0	200.0	200.0	200.0	0.0	1200	86596
154.89597344398499	77	200.0	0.0	200.0	200.0	200.0	0.0	1200	87796
156.9356677532196	78	200.0	0.0	200.0	200.0	200.0	0.0	1200	88996
158.95657181739807	79	200.0	0.0	200.0	200.0	200.0	0.0	1200	90196
160.9842050075531	80	200.0	0.0	200.0	200.0	200.0	0.0	1200	91396
163.05138778686523	81	200.0	0.0	200.0	200.0	200.0	0.0	1200	92596
165.1117889881134	82	200.0	0.0	200.0	200.0	200.0	0.0	1200	93796
167.13566374778748	83	200.0	0.0	200.0	200.0	200.0	0.0	1200	94996
169.1406810283661	84	200.0	0.0	200.0	200.0	200.0	0.0	1200	96196
171.34281301498413	85	200.0	0.0	200.0	200.0	200.0	0.0	1200	97396
173.60409021377563	86	200.0	0.0	200.0	200.0	200.0	0.0	1200	98596
175.78743267059326	87	200.0	0.0	200.0	200.0	200.0	0.0	1200	99796
