Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
0.6152236461639404	0	19.307692	9.779371	73.0	9.0	19.307692307692307	9.779370873147016	1004	1004
1.0275518894195557	1	21.97826	10.616823	50.0	11.0	21.97826086956522	10.616822439626452	1011	2015
1.4549529552459717	2	23.318182	10.849743	58.0	10.0	23.318181818181817	10.84974387480001	1026	3041
1.851755142211914	3	30.727272	17.264912	80.0	11.0	30.727272727272727	17.264910511966917	1014	4055
2.2471230030059814	4	34.96552	19.84506	90.0	14.0	34.96551724137931	19.845059766759448	1014	5069
2.639828681945801	5	35.0	21.234325	86.0	14.0	35.0	21.234324847381842	1015	6084
3.0158135890960693	6	34.689655	17.487146	96.0	13.0	34.689655172413794	17.487144930266016	1006	7090
3.4000327587127686	7	34.0	16.903648	80.0	11.0	34.0	16.90364852134986	1020	8110
3.810502290725708	8	47.0	15.524175	83.0	25.0	47.0	15.524174696260024	1034	9144
4.2203638553619385	9	40.52	17.902224	80.0	13.0	40.52	17.902223325609587	1013	10157
4.616403102874756	10	40.2	13.455111	73.0	20.0	40.2	13.455110553243328	1005	11162
5.03397798538208	11	53.0	21.38925	98.0	25.0	53.0	21.38924963620744	1060	12222
5.44310736656189	12	47.666668	14.257274	73.0	20.0	47.666666666666664	14.257273276115644	1001	13223
5.836338043212891	13	41.708332	15.219173	73.0	14.0	41.708333333333336	15.219174218363127	1001	14224
6.241390228271484	14	50.9	18.449661	93.0	23.0	50.9	18.449661243502547	1018	15242
6.644744634628296	15	56.27778	23.569767	107.0	24.0	56.27777777777778	23.569767725144935	1013	16255
7.059458494186401	16	51.6	17.602274	99.0	24.0	51.6	17.6022725805505	1032	17287
7.4682605266571045	17	51.3	20.830507	87.0	20.0	51.3	20.830506474879577	1026	18313
7.867901086807251	18	52.842106	16.271587	89.0	23.0	52.8421052631579	16.271586982722003	1004	19317
8.252090215682983	19	57.833332	27.809372	148.0	29.0	57.833333333333336	27.809370922606487	1041	20358
8.644587755203247	20	62.875	23.568716	124.0	31.0	62.875	23.568716023576677	1006	21364
9.04532504081726	21	62.941177	26.730618	121.0	31.0	62.94117647058823	26.73061824120597	1070	22434
9.463959217071533	22	73.13333	49.59283	200.0	26.0	73.13333333333334	49.592831023131644	1097	23531
9.849901676177979	23	59.52941	37.73455	182.0	27.0	59.529411764705884	37.73454907338401	1012	24543
10.264616966247559	24	50.38095	20.842896	101.0	22.0	50.38095238095238	20.842895764621463	1058	25601
10.679857730865479	25	63.625	20.331242	102.0	30.0	63.625	20.331241354132807	1018	26619
11.097251176834106	26	55.842106	16.534695	105.0	30.0	55.8421052631579	16.534694490182044	1061	27680
11.523745059967041	27	51.95	16.623703	95.0	23.0	51.95	16.623702956922685	1039	28719
11.922338962554932	28	59.764706	20.43506	96.0	29.0	59.76470588235294	20.435060447714125	1016	29735
